Unnamed: 0.1,Unnamed: 0,topic_id,topic,country,keyword,period
,,1880-1890_coal_fr_8,"['roman', 'delibe', 'Monsieur', 'auteur', 'pontmartin', 'comte', 'buste', 'astral', 'opérette', 'talent']",fr,coal,1880-1890
,,1880-1890_coal_fr_9,"['pasteur', 'microbe', 'ecole', 'collège', 'savant', 'laboratoire', 'science', 'animal', 'découverte', 'rage']",fr,coal,1880-1890
,,1880-1890_coal_fr_10,"['ouvrier', 'travail', 'ingénieur', 'patron', 'mine', 'nord', 'grève', 'compagnie', 'travailler', 'salaire']",fr,coal,1880-1890
,,1880-1890_coal_fr_11,"['société', 'théâtre', 'année', 'charger', 'artiste', 'salon', 'meissonier', 'bisch', 'maître', 'plaisir']",fr,coal,1880-1890
,,1880-1890_coal_fr_12,"['troupe', 'chinois', 'amiral', 'navire', 'kelung', 'port', 'courbet', 'tonkin', 'flotte', 'blessé']",fr,coal,1880-1890
,,1880-1890_coal_fr_13,"['maréchal', 'balzac', 'machine', 'commentry', 'rambourg', 'tunnel', 'mètre', 'million', 'gigantesque', 'torpille']",fr,coal,1880-1890
,,1880-1890_coal_fr_14,"['robe', 'empereur', 'matelot', 'comtesse', 'baraque', 'neuilly', 'lion', 'foire', 'océan', 'cauteret']",fr,coal,1880-1890
,,1880-1890_coal_fr_15,"['anglais', 'train', 'rester', 'arrêter', 'bord', 'arriver', 'travers', 'autant', 'minute', 'voyage']",fr,coal,1880-1890
,,1880-1890_coal_fr_16,"['chariot', 'mère', 'gueule', 'morisseau', 'bonnet', 'gibier', 'viande', 'manger', 'pain', 'malade']",fr,coal,1880-1890
,,1880-1890_coal_fr_17,"['élève', 'espagne', 'pion', 'allemagne', 'jésuite', 'allemand', 'espagnol', 'pape', 'éducation', 'dépôt']",fr,coal,1880-1890
,,1880-1890_coal_fr_18,"['conseil', 'recevoir', 'affaire', 'pouvoir', 'chambre', 'ministère', 'vendre', 'étranger', 'commission', 'drapeau']",fr,coal,1880-1890
,,1880-1890_coal_fr_19,"['claretie', 'mariage', 'parisien', 'romain', 'pyat', 'capitale', 'amour', 'province', 'réel', 'unité']",fr,coal,1880-1890
,,1880-1890_coal_fr_20,"['connaître', 'franc', 'vieux', 'chose', 'lieu', 'ment', 'rêve', 'teur', 'siècle', 'être']",fr,coal,1880-1890
,,1880-1890_coal_fr_21,"['jeune', 'rome', 'france', 'vert', 'beaucoup', 'aimer', 'italie', 'prince', 'blanc', 'sentiment']",fr,coal,1880-1890
,,1880-1890_coal_fr_22,"['dong', 'soldat', 'camp', 'retrancher', 'régiment', 'chinois', 'song', 'colonel', 'lang', 'isle']",fr,coal,1880-1890
,,1880-1890_coal_fr_23,"['statue', 'paul', 'kock', 'baudry', 'république', 'logique', 'ruban', 'croix', 'violet', 'légion']",fr,coal,1880-1890
,,1890-1900_coal_fr_0,"['suicide', 'microbe', 'épidémie', 'koch', 'maladie', 'oxyde', 'organisme', 'bacille', 'température', 'inoculer']",fr,coal,1890-1900
,,1890-1900_coal_fr_1,"['français', 'monde', 'siècle', 'mort', 'histoire', 'esprit', 'écrire', 'rester', 'dieu', 'service']",fr,coal,1890-1900
,,1890-1900_coal_fr_2,"['anarchiste', 'reine', 'mélinite', 'lison', 'aristocratie', 'neige', 'dynamite', 'cartouche', 'explosif', 'escalier']",fr,coal,1890-1900
,,1890-1900_coal_fr_3,"['mari', 'femme', 'injure', 'grave', 'raconter', 'laur', 'divorce', 'moureau', 'sévice', 'enquête']",fr,coal,1890-1900
,,1890-1900_coal_fr_4,"['artiste', 'concours', 'critique', 'peinture', 'tableau', 'opéra', 'élix', 'exposition', 'prix', 'directeur']",fr,coal,1890-1900
,,1890-1900_coal_fr_5,"['droit', 'créer', 'pourtant', 'jamais', 'agir', 'république', 'exemple', 'pouvoir', 'voie', 'public']",fr,coal,1890-1900
,,1890-1900_coal_fr_6,"['navire', 'canon', 'cuirasser', 'vitesse', 'cuirassé', 'nœud', 'construire', 'tonne', 'sauter', 'combat']",fr,coal,1890-1900
,,1890-1900_coal_fr_7,"['américain', 'espagnol', 'espagne', 'philippine', 'cuba', 'rico', 'manille', 'porto', 'île', 'sampson']",fr,coal,1890-1900
,,1890-1900_coal_fr_8,"['abbé', 'évêque', 'pape', 'rome', 'cardinal', 'eglise', 'chauvin', 'religion', 'galimberti', 'xiii']",fr,coal,1890-1900
,,1890-1900_coal_fr_9,"['serre', 'carnot', 'baléare', 'jardin', 'union', 'oscar', 'suède', 'anger', 'rené', 'fermer']",fr,coal,1890-1900
,,1890-1900_coal_fr_10,"['pasteur', 'docteur', 'vaccin', 'science', 'hôpital', 'institut', 'savant', 'sérum', 'découverte', 'laboratoire']",fr,coal,1890-1900
,,1890-1900_coal_fr_11,"['ouvrier', 'grève', 'compagnie', 'mineur', 'mine', 'charité', 'syndicat', 'travail', 'patron', 'grisou']",fr,coal,1890-1900
,,1890-1900_coal_fr_12,"['sarcey', 'théâtre', 'chemin', 'meilhac', 'stanley', 'afrique', 'mille', 'représentation', 'opérette', 'lampe']",fr,coal,1890-1900
,,1890-1900_coal_fr_13,"['heure', 'arriver', 'ministre', 'hier', 'porter', 'matin', 'ville', 'fort', 'petit', 'long']",fr,coal,1890-1900
,,1890-1900_coal_fr_14,"['curé', 'pavillon', 'mètre', 'ciel', 'couleur', 'gauche', 'spectacle', 'fleuve', 'rive', 'église']",fr,coal,1890-1900
,,1890-1900_coal_fr_15,"['question', 'général', 'point', 'aucun', 'partie', 'moment', 'raison', 'beaucoup', 'voiture', 'lieu']",fr,coal,1890-1900
,,1890-1900_coal_fr_16,"['escadre', 'croiseur', 'flotte', 'marine', 'amiral', 'baie', 'torpilleur', 'port', 'maritime', 'guerre']",fr,coal,1890-1900
,,1890-1900_coal_fr_17,"['comte', 'chambre', 'comtesse', 'baron', 'marquis', 'mlle', 'nom', 'fille', 'photographie', 'épreuve']",fr,coal,1890-1900
,,1890-1900_coal_fr_18,"['blanc', 'jeune', 'noir', 'atelier', 'plein', 'maison', 'place', 'vent', 'penser', 'cheval']",fr,coal,1890-1900
,,1890-1900_coal_fr_19,"['Monsieur', 'enfant', 'marchand', 'forme', 'haute', 'monsieur', 'oeil', 'fils', 'famille', 'cours']",fr,coal,1890-1900
,,1890-1900_coal_fr_20,"['pauvre', 'trop', 'vivre', 'poindre', 'peine', 'savoir', 'contre', 'livre', 'moyen', 'mentir']",fr,coal,1890-1900
,,1890-1900_coal_fr_21,"['budget', 'franc', 'dépense', 'recette', 'million', 'chiffre', 'cassation', 'crédit', 'souscription', 'gardien']",fr,coal,1890-1900
,,1890-1900_coal_fr_22,"['lord', 'angleterre', 'allemagne', 'paix', 'peuple', 'pays', 'italien', 'nation', 'france', 'guerre']",fr,coal,1890-1900
,,1890-1900_coal_fr_23,"['type', 'machine', 'anglais', 'bateau', 'guerre', 'chauffeur', 'marc', 'course', 'pont', 'chantier']",fr,coal,1890-1900
,,1900-1910_coal_fr_0,"['réseau', 'etat', 'oncle', 'mark', 'ouest', 'lewis', 'marks', 'bohème', 'gitano', 'johannesburg']",fr,coal,1900-1910
,,1900-1910_coal_fr_1,"['femme', 'jeune', 'cœur', 'place', 'grand', 'jamais', 'monde', 'beaucoup', 'peuple', 'petit']",fr,coal,1900-1910
,,1900-1910_coal_fr_2,"['matin', 'aucun', 'amiral', 'prince', 'hier', 'soir', 'ancien', 'banque', 'lettre', 'dépêche']",fr,coal,1900-1910
,,1900-1910_coal_fr_3,"['Monsieur', 'adèle', 'docker', 'contrat', 'adèl', 'monsieur', 'marseille', 'rousse', 'arbitrage', 'patron']",fr,coal,1900-1910
,,1900-1910_coal_fr_4,"['mlle', 'comtesse', 'comte', 'marquis', 'baron', 'henri', 'baronne', 'forain', 'paul', 'marionnette']",fr,coal,1900-1910
,,1900-1910_coal_fr_5,"['tonne', 'france', 'mine', 'million', 'cheval', 'prix', 'industrie', 'franc', 'produire', 'année']",fr,coal,1900-1910
,,1900-1910_coal_fr_6,"['œuvre', 'exposition', 'savoir', 'docteur', 'dame', 'amour', 'étude', 'succès', 'médecin', 'manquer']",fr,coal,1900-1910
,,1900-1910_coal_fr_7,"['compagnie', 'professeur', 'budget', 'lycée', 'appui', 'caisse', 'diégo', 'marine', 'tuberculose', 'dépense']",fr,coal,1900-1910
,,1900-1910_coal_fr_8,"['soldat', 'coup', 'occuper', 'jouer', 'haute', 'heure', 'regard', 'habitant', 'milieu', 'oeil']",fr,coal,1900-1910
,,1900-1910_coal_fr_9,"['train', 'devoir', 'trouver', 'partir', 'ligne', 'peine', 'rester', 'neuf', 'europe', 'voie']",fr,coal,1900-1910
,,1900-1910_coal_fr_10,"['russe', 'marin', 'japon', 'japonais', 'russie', 'amiral', 'réclamation', 'troupe', 'lutte', 'fou']",fr,coal,1900-1910
,,1900-1910_coal_fr_11,"['maison', 'machine', 'théâtre', 'hôtel', 'mort', 'scène', 'palais', 'empereur', 'louis', 'pièce']",fr,coal,1900-1910
,,1900-1910_coal_fr_12,"['ville', 'jardin', 'porte', 'vieux', 'arbre', 'noir', 'petit', 'soleil', 'rouge', 'descendre']",fr,coal,1900-1910
,,1900-1910_coal_fr_13,"['anglais', 'aden', 'port', 'escadre', 'guerre', 'côte', 'djibouti', 'navire', 'afrique', 'montagne']",fr,coal,1900-1910
,,1900-1910_coal_fr_14,"['grève', 'ouvrier', 'mineur', 'angleterre', 'travail', 'chambre', 'mois', 'force', 'syndicat', 'électrique']",fr,coal,1900-1910
,,1900-1910_coal_fr_15,"['homme', 'politique', 'mentir', 'esprit', 'dire', 'croire', 'argent', 'raison', 'créer', 'idée']",fr,coal,1900-1910
,,1900-1910_coal_fr_16,"['potemkine', 'witte', 'constanza', 'instituteur', 'science', 'sorcière', 'roumain', 'scientifique', 'hérédité', 'leydet']",fr,coal,1900-1910
,,1900-1910_coal_fr_17,"['président', 'pelletan', 'libre', 'penser', 'charbonnel', 'pari', 'ministre', 'conseil', 'figaro', 'république']",fr,coal,1900-1910
,,1910-1920_coal_fr_0,"['sucre', 'carte', 'pon', 'monnaie', 'michel', 'mairie', 'parisien', 'employé', 'camion', 'louis']",fr,coal,1910-1920
,,1910-1920_coal_fr_1,"['frontière', 'allemand', 'rhin', 'prusse', 'empereur', 'paix', 'kilomètre', 'alsace', 'ouest', 'lorrain']",fr,coal,1910-1920
,,1910-1920_coal_fr_2,"['commission', 'mesure', 'région', 'recevoir', 'rapport', 'août', 'france', 'question', 'complet', 'part']",fr,coal,1910-1920
,,1910-1920_coal_fr_3,"['navire', 'tonne', 'marine', 'flotte', 'vapeur', 'couler', 'équipage', 'neutre', 'américain', 'allemand']",fr,coal,1910-1920
,,1910-1920_coal_fr_4,"['garde', 'froid', 'passer', 'salle', 'cher', 'prix', 'cour', 'chauffage', 'palais', 'charbonnier']",fr,coal,1910-1920
,,1910-1920_coal_fr_5,"['agir', 'monde', 'bon', 'grand', 'homme', 'avoir', 'contre', 'jamais', 'jour', 'esprit']",fr,coal,1910-1920
,,1910-1920_coal_fr_6,"['armée', 'empire', 'discours', 'effort', 'acte', 'guerre', 'troupe', 'lutte', 'terre', 'poursuivre']",fr,coal,1910-1920
,,1910-1920_coal_fr_7,"['judic', 'docker', 'turmel', 'banque', 'mlle', 'jambe', 'anner', 'metz', 'pharmacien', 'enquête']",fr,coal,1910-1920
,,1910-1920_coal_fr_8,"['petit', 'beau', 'oeil', 'mort', 'enfant', 'trop', 'jeune', 'femme', 'noir', 'coup']",fr,coal,1910-1920
,,1910-1920_coal_fr_9,"['mètre', 'boîte', 'chauffeur', 'incendie', 'baie', 'quai', 'lieutenant', 'convoi', 'explosion', 'boue']",fr,coal,1910-1920
,,1910-1920_coal_fr_10,"['traité', 'allemagne', 'allemand', 'autriche', 'paix', 'délégation', 'bassin', 'berlin', 'associer', 'alle']",fr,coal,1910-1920
,,1910-1920_coal_fr_11,"['ministre', 'chambre', 'ravitaillement', 'crise', 'ministère', 'conseil', 'tonne', 'président', 'préfet', 'service']",fr,coal,1910-1920
,,1910-1920_coal_fr_12,"['mineur', 'grève', 'ouvrier', 'salaire', 'gréviste', 'patron', 'comité', 'cheminot', 'travail', 'conflit']",fr,coal,1910-1920
,,1910-1920_coal_fr_13,"['bruxelle', 'gare', 'délégué', 'français', 'décembre', 'américain', 'france', 'président', 'maréchal', 'roubai']",fr,coal,1910-1920
,,1910-1920_coal_fr_14,"['arbre', 'église', 'vieux', 'blanc', 'rouge', 'ciel', 'fleur', 'lion', 'forêt', 'vert']",fr,coal,1910-1920
,,1910-1920_coal_fr_15,"['roumain', 'front', 'hindenburg', 'armée', 'effectif', 'roumanie', 'combat', 'serbe', 'allemand', 'bataille']",fr,coal,1910-1920
,,1910-1920_coal_fr_16,"['russie', 'russe', 'petrograd', 'soviet', 'malheur', 'frère', 'tsar', 'lénine', 'cravate', 'mallac']",fr,coal,1910-1920
,,1910-1920_coal_fr_17,"['produit', 'suisse', 'matériel', 'machine', 'libre', 'taxe', 'industrie', 'pays', 'profiteur', 'fabrication']",fr,coal,1910-1920
,,1910-1920_coal_fr_18,"['police', 'poêle', 'village', 'bois', 'magasin', 'fils', 'hiver', 'cheminée', 'vieux', 'pierre']",fr,coal,1910-1920
,,1910-1920_coal_fr_19,"['gouvernement', 'projet', 'entente', 'question', 'accord', 'sarre', 'conseil', 'droit', 'territoire', 'assemblée']",fr,coal,1910-1920
,,1910-1920_coal_fr_20,"['livre', 'franc', 'alcool', 'lettre', 'caisse', 'science', 'billet', 'profession', 'détresse', 'papier']",fr,coal,1910-1920
,,1910-1920_coal_fr_21,"['grève', 'heure', 'sicile', 'inscrit', 'marseille', 'soir', 'italie', 'mouvement', 'départ', 'vite']",fr,coal,1910-1920
,,1910-1920_coal_fr_22,"['pouvoir', 'guerre', 'falloir', 'donner', 'mentir', 'pays', 'moyen', 'nouveau', 'besoin', 'nombre']",fr,coal,1910-1920
,,1910-1920_coal_fr_23,"['politique', 'peuple', 'révolution', 'rathenau', 'humanité', 'parti', 'social', 'erreur', 'réalité', 'sembat']",fr,coal,1910-1920
,,1910-1920_coal_fr_0,"['bien', 'homme', 'trop', 'dire', 'beaucoup', 'trouver', 'rien', 'savoir', 'voir', 'croire']",fr,coal,1910-1920
,,1910-1920_coal_fr_1,"['russie', 'russe', 'baltique', 'petrograd', 'soviet', 'tsar', 'lénine', 'cravate', 'lévite', 'baron']",fr,coal,1910-1920
,,1910-1920_coal_fr_2,"['tonne', 'chantier', 'trimestre', 'judic', 'boîte', 'chiffre', 'rascer', 'chaland', 'jambe', 'cel']",fr,coal,1910-1920
,,1910-1920_coal_fr_3,"['ministre', 'suisse', 'ravitaillement', 'chambre', 'ministère', 'projet', 'conseil', 'tonne', 'question', 'commerce']",fr,coal,1910-1920
,,1910-1920_coal_fr_4,"['gouvernement', 'note', 'allié', 'accord', 'délégation', 'délégué', 'comité', 'décision', 'associer', 'établir']",fr,coal,1910-1920
,,1910-1920_coal_fr_5,"['monsieur', 'banque', 'bois', 'impôt', 'famille', 'roubai', 'fortune', 'luxe', 'enquête', 'fiscal']",fr,coal,1910-1920
,,1910-1920_coal_fr_6,"['jeune', 'beau', 'femme', 'amour', 'église', 'pon', 'cour', 'michel', 'regard', 'suprême']",fr,coal,1910-1920
,,1910-1920_coal_fr_7,"['mètre', 'rathenau', 'incendie', 'sicile', 'baie', 'violent', 'explosion', 'italie', 'tripolitaine', 'tripoli']",fr,coal,1910-1920
,,1910-1920_coal_fr_8,"['français', 'agir', 'france', 'guerre', 'besoin', 'ordre', 'vivre', 'état', 'intérêt', 'tenir']",fr,coal,1910-1920
,,1910-1920_coal_fr_9,"['guerre', 'politique', 'mesure', 'cause', 'million', 'mois', 'crise', 'atteindre', 'force', 'début']",fr,coal,1910-1920
,,1910-1920_coal_fr_10,"['franc', 'produit', 'livre', 'prix', 'payer', 'établissement', 'importation', 'monnaie', 'exportation', 'matière']",fr,coal,1910-1920
,,1910-1920_coal_fr_11,"['navire', 'marine', 'flotte', 'couler', 'vapeur', 'américain', 'équipage', 'port', 'explosif', 'amérique']",fr,coal,1910-1920
,,1910-1920_coal_fr_12,"['roumain', 'armée', 'allemand', 'bataille', 'roumanie', 'ligne', 'effectif', 'prisonnier', 'ennemi', 'hindenburg']",fr,coal,1910-1920
,,1910-1920_coal_fr_13,"['sucre', 'pari', 'poêle', 'seine', 'kilos', 'herriot', 'chauffer', 'magasin', 'électricité', 'alcool']",fr,coal,1910-1920
,,1910-1920_coal_fr_14,"['soleil', 'arbre', 'petit', 'vieux', 'ciel', 'rouge', 'feuille', 'saison', 'blanc', 'flamme']",fr,coal,1910-1920
,,1910-1920_coal_fr_15,"['grève', 'mineur', 'ouvrier', 'travail', 'salaire', 'compagnie', 'train', 'administration', 'pari', 'nombre']",fr,coal,1910-1920
,,1910-1920_coal_fr_16,"['allemagne', 'paix', 'allemand', 'nation', 'territoire', 'puissance', 'frontière', 'région', 'peuple', 'empire']",fr,coal,1910-1920
,,1910-1920_coal_fr_17,"['terre', 'vérité', 'front', 'champ', 'sentiment', 'maître', 'armée', 'village', 'subir', 'immense']",fr,coal,1910-1920
,,1910-1920_coal_fr_18,"['Monsieur', 'président', 'préfet', 'déclarer', 'charbonnier', 'cent', 'vouloir', 'justice', 'apprendre', 'heure']",fr,coal,1910-1920
,,1910-1920_coal_fr_19,"['empereur', 'prince', 'lettre', 'royaliste', 'profession', 'napoléon', 'viviani', 'peintre', 'saint', 'joffre']",fr,coal,1910-1920
,,1910-1920_coal_fr_20,"['autriche', 'autrichien', 'hongrie', 'traité', 'renner', 'limite', 'suprême', 'erzberger', 'vienne', 'triche']",fr,coal,1910-1920
,,1910-1920_coal_fr_21,"['constitution', 'industrie', 'provisoire', 'office', 'économique', 'bassin', 'rhénan', 'commercial', 'engagement', 'île']",fr,coal,1910-1920
,,1870-1880_elec_fr_0,"['homme', 'jour', 'bien', 'vouloir', 'petit', 'œuvre', 'coup', 'être', 'point', 'guerre']",fr,elec,1870-1880
,,1870-1880_elec_fr_1,"['mort', 'lumière', 'expérience', 'docteur', 'cœur', 'savoir', 'force', 'exécution', 'sang', 'sorte']",fr,elec,1870-1880
,,1870-1880_elec_fr_2,"['fois', 'république', 'moment', 'avoir', 'faire', 'appareil', 'trouver', 'attendre', 'extraordinaire', 'chef']",fr,elec,1870-1880
,,1870-1880_elec_fr_3,"['feuillet', 'hugo', 'comédien', 'victor', 'ferry', 'auteur', 'môme', 'décorer', 'croix', 'talent']",fr,elec,1870-1880
,,1870-1880_elec_fr_4,"['thier', 'président', 'gauche', 'droite', 'député', 'lacretelle', 'voter', 'dupin', 'grâce', 'maréchal']",fr,elec,1870-1880
,,1870-1880_elec_fr_5,"['côté', 'peintre', 'heure', 'couleur', 'noir', 'maison', 'tête', 'pari', 'envoyer', 'soleil']",fr,elec,1870-1880
,,1870-1880_elec_fr_6,"['chemin', 'etat', 'ministre', 'télégraphe', 'éclairage', 'recevoir', 'beau', 'public', 'franc', 'honneur']",fr,elec,1870-1880
,,1880-1890_elec_fr_0,"['salle', 'salon', 'cochery', 'année', 'exposition', 'général', 'ministre', 'lieu', 'éclairer', 'hier']",fr,elec,1880-1890
,,1880-1890_elec_fr_1,"['train', 'dragon', 'patron', 'philippart', 'accumulateur', 'wagner', 'gare', 'londre', 'compagnie', 'commission']",fr,elec,1880-1890
,,1880-1890_elec_fr_2,"['jeune', 'femme', 'père', 'monasterio', 'fidelia', 'pays', 'cher', 'dire', 'colonel', 'mort']",fr,elec,1880-1890
,,1880-1890_elec_fr_3,"['valeur', 'léger', 'juif', 'chevau', 'centre', 'impôt', 'russie', 'religieux', 'sauver', 'gauche']",fr,elec,1880-1890
,,1880-1890_elec_fr_4,"['commandant', 'trêve', 'capitaine', 'trêv', 'vaisseau', 'marine', 'marin', 'décorer', 'fort', 'matin']",fr,elec,1880-1890
,,1880-1890_elec_fr_5,"['anarchiste', 'chiffoleau', 'poisson', 'pêcheur', 'passay', 'ralph', 'nuit', 'ciel', 'comtesse', 'orage']",fr,elec,1880-1890
,,1880-1890_elec_fr_6,"['petit', 'rien', 'jour', 'donner', 'question', 'moyen', 'jamais', 'force', 'ment', 'passer']",fr,elec,1880-1890
,,1880-1890_elec_fr_7,"['électrique', 'palais', 'appareil', 'machine', 'grand', 'besoin', 'loin', 'progrès', 'système', 'téléphone']",fr,elec,1880-1890
,,1880-1890_elec_fr_8,"['jean', 'scott', 'constantin', 'pari', 'albert', 'pauline', 'chat', 'calotin', 'paul', 'soirée']",fr,elec,1880-1890
,,1880-1890_elec_fr_9,"['edison', 'lampe', 'lumière', 'rhodium', 'usine', 'éclairage', 'charbon', 'courant', 'incandescence', 'platine']",fr,elec,1880-1890
,,1880-1890_elec_fr_10,"['montre', 'bulgare', 'chemin', 'comprendre', 'europe', 'dame', 'munkacsy', 'frary', 'rue', 'sujet']",fr,elec,1880-1890
,,1880-1890_elec_fr_11,"['bien', 'homme', 'vouloir', 'voir', 'temps', 'être', 'public', 'siècle', 'chose', 'prendre']",fr,elec,1880-1890
,,1880-1890_elec_fr_12,"['président', 'politique', 'princesse', 'voix', 'comte', 'discours', 'opinion', 'parole', 'fleur', 'république']",fr,elec,1880-1890
,,1890-1900_elec_fr_0,"['josé', 'général', 'commandant', 'vaisseau', 'astor', 'john', 'trésorier', 'lotir', 'madrid', 'landau']",fr,elec,1890-1900
,,1890-1900_elec_fr_1,"['voyage', 'poste', 'quai', 'arrive', 'heure', 'route', 'bord', 'bureau', 'kilomètre', 'montrer']",fr,elec,1890-1900
,,1890-1900_elec_fr_2,"['ticket', 'jean', 'compagnie', 'disciple', 'Monsieur', 'billet', 'poursuite', 'abonnement', 'commission', 'client']",fr,elec,1890-1900
,,1890-1900_elec_fr_3,"['soir', 'parisien', 'année', 'ancien', 'beau', 'femme', 'maison', 'vouloir', 'grand', 'ailleurs']",fr,elec,1890-1900
,,1890-1900_elec_fr_4,"['champ', 'vaste', 'coin', 'vieux', 'machine', 'milieu', 'terre', 'énorme', 'amérique', 'ecole']",fr,elec,1890-1900
,,1890-1900_elec_fr_5,"['mort', 'docteur', 'courant', 'peau', 'vivant', 'guérir', 'bout', 'médecin', 'électrique', 'bête']",fr,elec,1890-1900
,,1890-1900_elec_fr_6,"['science', 'monde', 'force', 'europe', 'rien', 'état', 'politique', 'avenir', 'étude', 'curieux']",fr,elec,1890-1900
,,1890-1900_elec_fr_7,"['prince', 'empereur', 'province', 'bavière', 'prusse', 'comte', 'président', 'espérer', 'princesse', 'france']",fr,elec,1890-1900
,,1890-1900_elec_fr_8,"['séance', 'galerie', 'groupe', 'salon', 'palais', 'atelier', 'fête', 'hier', 'table', 'juin']",fr,elec,1890-1900
,,1890-1900_elec_fr_9,"['ménélick', 'centre', 'turc', 'européen', 'enfant', 'justice', 'progrès', 'citoyen', 'ethiopie', 'passé']",fr,elec,1890-1900
,,1890-1900_elec_fr_10,"['pauvre', 'homme', 'auteur', 'livre', 'bordeaux', 'haute', 'jeune', 'soleil', 'instinct', 'russe']",fr,elec,1890-1900
,,1890-1900_elec_fr_11,"['opéra', 'salle', 'étage', 'théâtre', 'scène', 'bibliothèque', 'acte', 'soirée', 'thier', 'portrait']",fr,elec,1890-1900
,,1890-1900_elec_fr_12,"['falloir', 'trop', 'voir', 'être', 'chose', 'jamais', 'prendre', 'contre', 'faire', 'point']",fr,elec,1890-1900
,,1890-1900_elec_fr_13,"['franc', 'million', 'coûter', 'qualité', 'mode', 'payer', 'prix', 'dépense', 'mesure', 'génie']",fr,elec,1890-1900
,,1890-1900_elec_fr_14,"['daudet', 'garde', 'mourir', 'roman', 'pont', 'foule', 'marc', 'calme', 'alphonse', 'soldat']",fr,elec,1890-1900
